_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_is_the_easiest_to_understand_statement,which_is_the_fourth_easiest_ie_hardest_to_understand_statement,which_is_the_second_easiest_to_understand_statement,which_is_the_third_easiest_ie_second_hardest_to_understand_statement,blank,sentence1,sentence2,sentence3,sentence4,which_is_the_easiest_to_understand_statement_gold,which_is_the_fourth_easiest_ie_hardest_to_understand_statement_gold,which_is_the_second_easiest_to_understand_statement_gold,which_is_the_third_easiest_ie_second_hardest_to_understand_statement_gold
2168810544,2/23/2019 18:35:35,false,4554874949,,2/23/2019 18:32:47,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,2,4,3,1,"","Head CT : Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilation , with a normal ventricular system .","Head CT:  Head CT from  Emergency Department visit showed low grade foci of dilatation, in addition to a normal ventricular system.",,,,
2168810544,2/23/2019 18:36:37,false,4554876889,,2/23/2019 18:31:05,false,prodege,1.0,15555970,GBR,C9,Workington,86.137.146.77,3,1,2,4,"","Head CT : Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilation , with a normal ventricular system .","Head CT:  Head CT from  Emergency Department visit showed low grade foci of dilatation, in addition to a normal ventricular system.",,,,
2168810544,2/23/2019 19:45:28,false,4554994172,,2/23/2019 19:40:24,false,neodev,1.0,24696098,GBR,G6,Hull,77.86.65.219,3,4,1,3,"","Head CT : Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilation , with a normal ventricular system .","Head CT:  Head CT from  Emergency Department visit showed low grade foci of dilatation, in addition to a normal ventricular system.",,,,
2168810544,2/23/2019 20:52:10,false,4555109576,,2/23/2019 20:31:48,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,4,3,1,2,"","Head CT : Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilatation , with a normal ventricular system .","Head CT from Emergency Department visit showed mild focal dilation , with a normal ventricular system .","Head CT:  Head CT from  Emergency Department visit showed low grade foci of dilatation, in addition to a normal ventricular system.",,,,
2168810545,2/23/2019 17:03:10,false,4554678392,,2/23/2019 16:56:37,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,4,2,1,3,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 17:26:59,false,4554723566,,2/23/2019 17:20:55,false,elite,1.0,33390332,USA,CA,Hayfork,208.74.109.219,3,4,2,1,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 18:24:54,false,4554850457,,2/23/2019 18:20:41,false,fusioncash,1.0,14070474,USA,IL,Alton,64.107.124.66,3,2,4,1,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 18:39:55,false,4554881852,,2/23/2019 18:35:36,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,3,1,4,2,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 18:41:11,false,4554883835,,2/23/2019 18:36:39,false,prodege,1.0,15555970,GBR,C9,Workington,86.137.146.77,3,4,2,1,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 19:51:06,false,4555002090,,2/23/2019 19:45:30,false,neodev,1.0,24696098,GBR,G6,Hull,77.86.65.219,3,2,1,4,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 21:05:00,false,4555133643,,2/23/2019 20:52:19,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,3,2,1,4,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 21:15:54,false,4555152017,,2/23/2019 21:05:28,false,clixsense,1.0,45086250,USA,NY,New York,104.131.188.187,1,2,3,4,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 21:25:14,false,4555167288,,2/23/2019 21:19:07,false,instagc,1.0,35937302,USA,PA,Homestead,73.236.94.156,3,4,2,1,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810545,2/23/2019 21:35:23,false,4555185823,,2/23/2019 21:30:06,false,instagc,1.0,43887588,GBR,M4,Southampton,81.100.242.152,3,4,2,1,"",Regions of atelectasis / scarring are again noted .,Regions of atelectasis / scars are again noted .,Regions of collapse of lung / scars are again noted .,Regions of atelectasis/scarring are  again noted.,,,,
2168810546,2/23/2019 17:03:10,false,4554678385,,2/23/2019 16:56:37,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,3,4,1,2,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 17:26:59,false,4554723572,,2/23/2019 17:20:55,false,elite,1.0,33390332,USA,CA,Hayfork,208.74.109.219,3,4,2,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 18:24:54,false,4554850465,,2/23/2019 18:20:41,false,fusioncash,1.0,14070474,USA,IL,Alton,64.107.124.66,3,4,1,2,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 18:39:55,false,4554881850,,2/23/2019 18:35:36,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,3,4,1,2,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 18:41:11,false,4554883842,,2/23/2019 18:36:39,false,prodege,1.0,15555970,GBR,C9,Workington,86.137.146.77,3,4,2,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 19:51:06,false,4555002095,,2/23/2019 19:45:30,false,neodev,1.0,24696098,GBR,G6,Hull,77.86.65.219,3,4,1,2,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 21:05:00,false,4555133651,,2/23/2019 20:52:19,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,3,2,4,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 21:15:54,false,4555152022,,2/23/2019 21:05:28,false,clixsense,1.0,45086250,USA,NY,New York,104.131.188.187,4,3,2,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 21:25:14,false,4555167300,,2/23/2019 21:19:07,false,instagc,1.0,35937302,USA,PA,Homestead,73.236.94.156,3,4,2,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810546,2/23/2019 21:35:23,false,4555185813,,2/23/2019 21:30:06,false,instagc,1.0,43887588,GBR,M4,Southampton,81.100.242.152,3,4,2,1,"","Low lung volumes , atelectasis / scarring , and probable mild fluid overload .","Low lung volumes , atelectasis / scars , and probable mild fluid overload .","Low lung volumes , collapse of lung / scars , and probable mild fluid overload .","Low lung structure volumes, atelectasis/scarring, and probably low grade  liquid unit dose form overload.",,,,
2168810547,2/23/2019 17:03:10,false,4554678400,,2/23/2019 16:56:37,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,1,4,2,3,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 17:26:59,false,4554723564,,2/23/2019 17:20:55,false,elite,1.0,33390332,USA,CA,Hayfork,208.74.109.219,3,2,4,1,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 18:24:54,false,4554850463,,2/23/2019 18:20:41,false,fusioncash,1.0,14070474,USA,IL,Alton,64.107.124.66,4,2,3,1,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 18:39:55,false,4554881848,,2/23/2019 18:35:36,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,4,2,3,1,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 18:41:11,false,4554883840,,2/23/2019 18:36:39,false,prodege,1.0,15555970,GBR,C9,Workington,86.137.146.77,4,2,3,1,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 19:51:06,false,4555002093,,2/23/2019 19:45:30,false,neodev,1.0,24696098,GBR,G6,Hull,77.86.65.219,4,3,1,2,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 21:05:00,false,4555133625,,2/23/2019 20:52:19,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,1,4,2,3,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 21:15:54,false,4555152021,,2/23/2019 21:05:28,false,clixsense,1.0,45086250,USA,NY,New York,104.131.188.187,4,1,3,2,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 21:25:14,false,4555167303,,2/23/2019 21:19:07,false,instagc,1.0,35937302,USA,PA,Homestead,73.236.94.156,3,4,1,2,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810547,2/23/2019 21:35:23,false,4555185820,,2/23/2019 21:30:06,false,instagc,1.0,43887588,GBR,M4,Southampton,81.100.242.152,3,4,1,2,"","Broncheoalveolar lavage was performed when patient developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar lavage was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when patients developed bloody airway secretions given concern for possible DAH , but showed only a tracheal erosion thought to her endotracheal tube .","Broncheoalveolar irrigation was performed when  patient developed bloody airway structure secretions given concern for  possible DAH, but showed only a tracheal erosion thought  to  her endotracheal airway device.",,,,
2168810548,2/23/2019 17:03:10,false,4554678395,,2/23/2019 16:56:37,false,instagc,1.0,44204650,USA,NH,Amherst,73.60.213.151,3,1,4,2,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 17:26:59,false,4554723569,,2/23/2019 17:20:55,false,elite,1.0,33390332,USA,CA,Hayfork,208.74.109.219,4,2,1,3,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 18:24:54,false,4554850459,,2/23/2019 18:20:41,false,fusioncash,1.0,14070474,USA,IL,Alton,64.107.124.66,3,4,2,1,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 18:39:55,false,4554881846,,2/23/2019 18:35:36,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,4,3,1,2,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 18:41:11,false,4554883831,,2/23/2019 18:36:39,false,prodege,1.0,15555970,GBR,C9,Workington,86.137.146.77,3,4,2,1,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 19:51:06,false,4555002082,,2/23/2019 19:45:30,false,neodev,1.0,24696098,GBR,G6,Hull,77.86.65.219,4,1,3,2,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 21:05:00,false,4555133639,,2/23/2019 20:52:19,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,3,4,2,1,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 21:15:54,false,4555152020,,2/23/2019 21:05:28,false,clixsense,1.0,45086250,USA,NY,New York,104.131.188.187,4,2,3,1,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 21:25:14,false,4555167296,,2/23/2019 21:19:07,false,instagc,1.0,35937302,USA,PA,Homestead,73.236.94.156,4,1,2,3,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810548,2/23/2019 21:35:23,false,4555185828,,2/23/2019 21:30:06,false,instagc,1.0,43887588,GBR,M4,Southampton,81.100.242.152,3,4,2,1,"","These signal abnormalities are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarct .","These behaviors are not in the expected location of a vascular territory , suggesting that these findings may represent cerebritis rather than an acute infarction .","These signal abnormalities are not of the expected  location of a vascular territory, suggesting that these findings  may represent cerebritis rather than an recent infarction.",,,,
2168810549,2/23/2019 18:43:07,false,4554886495,,2/23/2019 18:39:57,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,3,4,2,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 21:21:31,false,4555161525,,2/23/2019 21:05:06,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,4,1,2,3,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 21:22:31,false,4555163019,,2/23/2019 21:15:58,false,clixsense,1.0,45086250,USA,NY,New York,107.170.166.118,4,1,3,2,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 21:45:26,false,4555203637,,2/23/2019 21:40:45,false,prodege,1.0,21720180,GBR,A4,Bath,79.68.11.232,3,4,2,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 22:12:17,false,4555252385,,2/23/2019 22:04:36,false,prodege,1.0,34387833,GBR,"","",82.132.226.105,1,4,2,3,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 23:23:52,false,4555384505,,2/23/2019 23:22:35,false,neodev,1.0,45138178,USA,NY,New York,159.89.136.131,2,1,2,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 23:26:58,false,4555389625,,2/23/2019 23:21:41,false,instagc,1.0,22377332,USA,OH,Willoughby,99.130.54.66,1,4,2,3,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 23:46:00,false,4555421066,,2/23/2019 23:37:12,false,prodege,1.0,17356255,USA,MO,Belton,70.94.75.207,2,4,3,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/23/2019 23:52:20,false,4555432290,,2/23/2019 23:50:31,false,instagc,1.0,26024737,GBR,A8,Blackburn,92.4.207.247,2,4,3,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810549,2/24/2019 00:03:02,false,4555447705,,2/23/2019 23:59:23,false,instagc,1.0,34067957,USA,OH,Commercial Point,74.113.40.50,2,4,3,1,"",No definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathologic fluid collection in the neck .,There is no definite evidence of pathological fluid collection in the neck .,No definite  evidence of pathological liquid unit dose form collection of the neck structure.,,,,
2168810550,2/23/2019 18:43:07,false,4554886504,,2/23/2019 18:39:57,false,instagc,1.0,41265265,USA,MN,Watertown,172.79.245.244,4,2,3,1,"",Remained afebrile without abdominal pain after his course of antibiotics was completed .,. afebrile without abdominal pain after his course of antibiotics was completed .,. absence of fever without abdominal pain after his course of antibiotics was completed .,Remained absence of fever without abdominal part hurts  after his course of antibiotics was completed.,,,,
2168810550,2/23/2019 21:21:31,false,4555161537,,2/23/2019 21:05:06,false,neodev,1.0,44866245,USA,VA,Reston,147.135.36.175,3,2,4,1,"",Remained afebrile without abdominal pain after his course of antibiotics was completed .,. afebrile without abdominal pain after his course of antibiotics was completed .,. absence of fever without abdominal pain after his course of antibiotics was completed .,Remained absence of fever without abdominal part hurts  after his course of antibiotics was completed.,,,,
2168810550,2/23/2019 21:22:31,false,4555163023,,2/23/2019 21:15:58,false,clixsense,1.0,45086250,USA,NY,New York,107.170.166.118,4,2,1,3,"",Remained afebrile without abdominal pain after his course of antibiotics was completed .,. afebrile without abdominal pain after his course of antibiotics was completed .,. absence of fever without abdominal pain after his course of antibiotics was completed .,Remained absence of fever without abdominal part hurts  after his course of antibiotics was completed.,,,,
2168810550,2/23/2019 21:45:26,false,4555203649,,2/23/2019 21:40:45,false,prodege,1.0,21720180,GBR,A4,Bath,79.68.11.232,3,4,1,2,"",Remained afebrile without abdominal pain after his course of antibiotics was completed .,. afebrile without abdominal pain after his course of antibiotics was completed .,. absence of fever without abdominal pain after his course of antibiotics was completed .,Remained absence of fever without abdominal part hurts  after his course of antibiotics was completed.,,,,
